माँगता	mä̃ːŋgt̪äː
माँगता	mə̃ːŋt̪ə
माँगती	mä̃ːŋgt̪iː
माँगती	mə̃ːŋt̪iː
माँगतीं	mä̃ːŋgt̪ĩː
माँगते	moːŋgt̪e
माँगते	mä̃ːŋgt̪eː
माँगना	moːŋgnə
माँगना	mä̃ːŋgnäː
माँगनी	moːŋgniː
माँगनी	mä̃ːŋgniː
माँगनीं	mä̃ːŋgnĩː
माँगने	maːŋgəneː
माँगने	mä̃ːŋgneː
माँगनेवाला	mä̃ːŋgneːʋäːläː
माँगनेवाली	mä̃ːŋgneːʋäːliː
माँगनेवालीं	mä̃ːŋgneːʋäːlĩː
माँगनेवाले	mä̃ːŋgneːʋäːleː
माँगा	mä̃ːŋgäː
माँगा	mə̃ŋgə
माँगिये	mä̃ːŋgijeː
माँगियेगा	mä̃ːŋgijeːgäː
माँगियो	mä̃ːŋgijoː
माँगी	moːŋgiː
माँगी	mä̃ːŋgiː
माँगीं	mä̃ːŋgĩː
माँगू	maːŋguː
माँगूँ	mä̃ːŋgũː
माँगूँगा	mä̃ːŋgũːŋgäː
माँगूँगी	mä̃ːŋgũːŋgiː
माँगे	mä̃ːŋgeː
माँगें	mä̃ːŋgẽː
माँगेंगी	mä̃ːŋgẽːŋgiː
माँगेंगे	mä̃ːŋgẽːŋgeː
माँगेगा	mä̃ːŋgeːgäː
माँगेगी	mä̃ːŋgeːgiː
माँगो	moːŋgoː
माँगो	mä̃ːŋgoː
माँगोगी	mä̃ːŋgoːgiː
माँगोगे	moːŋgoːgeː
माँगोगे	mä̃ːŋgoːgeː
माँजना	mä̃ːndʒnäː
माँजा	mä̃ːndʒäː
माँझ	mä̃ːndʒʱ
माँझी	mä̃ːndʒʱiː
माँड़ना	mä̃ːɽnäː
माँत	mä̃ːt̪
माँदा	mä̃ːd̪äː
माँस	mä̃ːs
माँसाहारी	mä̃ːsäːɦäːɾiː
मां	mä̃ː
मां	mɑ̃ː
मां-बाप	maːm̪bɑːp̪
मांग	mä̃ːŋg
मांग	mə̃ːŋ
मांगता	mə̃ːŋt̪ə
मांगती	mə̃ːŋt̪iː
मांगते	mə̃ːŋt̪eː
मांगना	mä̃ːŋgnäː
मांगना	mə̃ːŋnə
मांगनी	mə̃ːŋniː
मांगने	mə̃ːŋne
मांगलिक	mä̃ːŋgɐlɪk
मांगा	mä̃ːŋgäː
मांगा	məŋgə
मांगूं	mə̃ːŋuː
मांगूंगा	mə̃ːŋuːŋgə
मांगे	məŋge
मांगेंगे	mə̃ːŋeːŋeː
मांगो	mə̃ːŋo
मांगों	maːŋgoː
मांगोगे	məːŋoːgeː
मांजा	mä̃ːndʒäː
मांड	mä̃ːɳɖ
मांडलिक	mä̃ːɳɖɐlɪk
मांड़ी	mä̃ːɽiː
मांडा	mä̃ːɳɖäː
मांद	mə̃ːɳɖ
मांस	maːns
मांस	mä̃ːns
मांसपेशियों	maːns̪peːʃijoː
मांसपेशी	mä̃ːnspeːʃiː
मांसपेशी	mə̃ːs̪pʰeːʃiː
मांसल	mä̃ːnsɐl
मांसाहार	mä̃ːnsäːɦäːɾ
मांसाहारी	mä̃ːnsäːɦäːɾiː
माइक	maːɪk
माइक	mäːɪk
माइकल	maɪkəl
माइकेल	maɪkɛl
माइक्रोचिप्स	maɪkɾoʈʈʰips
माइक्रोटेक्नोलोजी	maɪkroːt̪eːknoːlɔdʒiː
माइक्रोप्रोसेसर	mäːɪkɾoːpɾoːseːsɐɾ
माइक्रोफ़ोन	maɪkɾoʊfoːn
माइक्रोफोन	maɪkɾofoːn
माइक्रोसॉफ्ट	maɪkroːsɒft
माइन	maɪ̯n
माइनक्राफ़्ट	mäːɪ̃nkɾäːfʈ
माइनक्राफ़्ट	mäːɪ̃nkɾäːpʰʈ
माइनस	maɪnəs
माइल	maɪl
माइली	maɪliː
माईनिंग	maːɪnɪŋ
माउंट	maʊ̯nt̪
माउंटेन	maʊ̃t̪eːn
माउस	maːus
माएँ	mə̃ːẽː
माओरी	maːoːɾiː
माओवाद	mäːoːʋäːd̪
माओवादियों	mäːoːʋäːd̪ijõː
माओवादी	mäːoːʋäːd̪iː
माक्र्स	məkɾs
माखन	mäːkʰɐ̃n
माघ	mäːgʱ
माचिस	mäːtʃɪs
माजरा	mäːdʒɾäː
माजरा	məˈdʒrə
माज़ी	mäːdʒiː
माज़ी	mäːziː
माजा	məza
माजूफल	mäːdʒuːpʰɐl
माटी	mäːʈiː
माणिक	maːɳɪk
माण्डलिक	mä̃ːɳɖɐlɪk
मात	maːt̪
मातम	maːt̪əm
मातम	mäːt̪ɐ̃m
मातम-पुरसी	maːt̪əmpʊɾsiː
मातहत	maːt̪əɦət̪
माता	mäːt̪äː
माता	məːt̪aː
माता-पिता	məːt̪aːpɪt̪aː
माताएँ	mäːt̪äːẽː
माताओ	mäːt̪äːoː
माताओं	maːtɑːoː
माताओं	mäːt̪äːõː
माताजी	maːt̪aːdʒiː
मातृ	mäːt̪ɾ
मातृभाषा	maːt̪ɾɪbʱaːʃɑː
मातृभाषा	mäːt̪ɾɪbʱäːʃäː
मातृभूमि	maːt̪ɾɪbʱuːmi
मातृसत्ता	mäːt̪ɾɪsɐt̪̚t̪äː
मात्र	maːt̪r̪
मात्र	mäːt̪ɾᵊ
मात्रक	mäːt̪ɾɐk
मात्रा	mäːt̪ɾäː
मात्रा	mətrɑː
मात्राएँ	mäːt̪ɾäːẽː
मात्राओ	mäːt̪ɾäːoː
मात्राओं	mäːt̪ɾäːõː
मात्सु	maːt̪sʊ
माथा	maːt̪ʰə
माथा	mäːt̪ʰäː
माथे	maːt̪ʰeː
मादक	maːɖək
मादर	mäːd̪ɐɾ
मादरचोद	maːɽətʃoːɽ
मादरचोद	mäːd̪ɐɾtʃoːd̪
मादरी	mäːd̪ɾiː
मादा	mäːd̪äː
मादा	məːɽɑː
मादाओं	maːdaːo̯
मादी	məːɪ
माधव	maːd̪ʱʋ
माधव	mäːd̪ʱɐʋ
माध्यम	məːd̪ʱjəm
माध्यमिक	məːɖʱjɪmɪk
मान	maːn
मान	mä̃ːn
मानक	maːnək
मानक	mäːnɐk
मानकर	mä̃ːnkɐɾ
मानके	mä̃ːnkeː
मानकों	mɑ̃ːkõː
मानचित्र	maːntʃɪt̪ʰɾ
मानचित्र	mä̃ːntʃɪt̪ɾᵊ
मानता	maːnt̪ə
मानता	mä̃ːn̪t̪äː
मानती	mä̃ːn̪t̪iː
मानती	mɑːnt̪i
मानतीं	mä̃ːn̪t̪ĩː
मानते	maːnt̪e
मानते	mä̃ːn̪t̪eː
मानदंडों	maːnd̪əɳɖoː
मानदेय	mä̃ːn̪d̪eːj
मानना	maːnnə
मानना	mä̃ːnnäː
माननी	maːnniː
माननी	mä̃ːnniː
माननीं	mä̃ːnnĩː
माननीय	maːnniːj
माननीय	mä̃ːnniːjᵊ
मानने	maːnne
मानने	mä̃ːnneː
माननेवाला	mä̃ːnneːʋäːläː
माननेवाली	mä̃ːnneːʋäːliː
माननेवालीं	mä̃ːnneːʋäːlĩː
माननेवाले	mä̃ːnneːʋäːleː
मानव	maːnʋ
मानव	mäːnɐʋ
मानवजाति	maːnʋdʒɑːti
मानवजाती	maːnʋdʒaːtiː
मानवता	maːnʋt̪aː
मानवता	mäːnɐʋt̪äː
मानववाद	mäːnɐʋʋäːd̪
मानवविज्ञान	mäːnɐʋʋɪgjä̃ːn
मानवशास्त्र	mäːnɐʋʃäːst̪ɾᵊ
मानवाधिकार	mäːnɐʋäːd̪ʱɪkäːɾ
मानवाधिकारों	maːnʋɑːd̪ʱɪkɑːrõː
मानविकी	mä̃ːnwɪkiː
मानवीय	maːnʋiː
मानवीय	mäːnɐʋiːjᵊ
मानवो	mäːnɐʋoː
मानवों	maːnʋõː
मानवों	mäːnɐʋõː
मानस	maːnəs
मानस	mäːnɐs
मानसिंह	maːns̪ɪŋʌ
मानसिक	maːn̪s̪ɪk
मानसिक	mä̃ːnsɪk
मानसिकता	maːn̪sɪkt̪aː
मानसिकता	mä̃ːnsɪkt̪äː
मानसी	maːnsiː
मानसून	maːnəsuːn
मानसून	mä̃ːnsũːn
मानसूनी	mä̃ːnsuːniː
माना	məːnə
मानिये	mäːnijeː
मानियेगा	mäːnijeːgäː
मानियो	mäːnijoː
मानी	mäːniː
मानी	məːniː
मानीं	mäːnĩː
मानुस	mäːnʊs
मानूँ	mäːnũː
मानूँगा	mäːnũːŋgäː
मानूँगी	mäːnũːŋgiː
मानूंगा	maːnuːŋgə
माने	mäːneː
माने	məneː
मानें	mäːnẽː
मानेंगी	mäːnẽːŋgiː
मानेंगे	maːneːŋgeː
मानेंगे	mäːnẽːŋgeː
मानेगा	mäːneːgäː
मानेगा	məːneːgə
मानेगी	mäːneːgiː
मानेट	maːnɛːʈ
मानो	mäːnoː
मानो	mɑːno
मानोगी	mäːnoːgiː
मानोगे	maːnoːgeː
मानोगे	mäːnoːgeː
मान्यता	maːɳjət̪aː
मान्यता	mä̃ːɲjɐt̪äː
मान्यताप्राप्त	mä̃ːɲjɐt̪äːpɾäːpt̪
मान्स	maːns
माप	maːp
माप	mäːp
मापना	mäːpnäː
मापने	maːpne
मापा	maːpə
मापी	maːpiː
माफ	maːpʰ
माफ़	maːpʰ
माफ़	mäːf
माफ़	mäːpʰ
माफ़िया	mäːfijäː
माफ़िया	mäːpʰijäː
माफ़ी	maːɸiː
माफ़ी	mäːfiː
माफ़ी	mäːpʰiː
माफिक	maːpʰɪk
माफिया	maːpʰiːə
माफी	məfiː
मामला	mä̃ːmläː
मामला	məmlə
मामले	mä̃ːmleː
मामले	məːmlɛː
मामलो	mä̃ːmloː
मामलों	maːml̪oː
मामलों	mä̃ːmlõː
मामा	mäːmäː
मामा	məːmə
मामाओ	mäːmäːoː
मामाओं	mäːmäːõː
मामियाँ	mäːmijä̃ː
मामियो	mäːmijoː
मामियों	mäːmijõː
मामिहलापिनातापई	maːmiɦalaːpiːnaːtaːpiː
मामी	mäːmiː
मामू	mäːmuː
मामूली	mäːmuːliː
मामूली	məːmuːliː
मायका	mäːjkäː
मायके	maːjke
मायने	maːjne
मायने	mäːjneː
मायनों	maːjnoː
मायरा	maːjɾɑː
माया	mäːjäː
माया	məjɑː
मायावी	maːjɑːʋiː
मायावी	mäːjäːʋiː
मायूस	maːjuːs
मायूस	mäːjuːs
मायूसी	mäːjuːsiː
मार	maːr
मार	mäːɾ
मार-पीट	maːɾpɪʈ
मारकर	maːɾkəɾ
मारकर	mäːɾkɐɾ
मारके	mäːɾkeː
मारख़ोर	mäːɾkʰoːɾ
मारख़ोर	mäːɾxoːɾ
मारता	maːɾt̪aː
मारता	mäːɾt̪äː
मारती	maːɾtiː
मारती	mäːɾt̪iː
मारतीं	mäːɾt̪ĩː
मारते	maːɾte
मारते	mäːɾt̪eː
मारतौल	mäːɾt̪ɔːl
मारना	maːɾna
मारना	mäːɾnäː
मारनी	mäːɾniː
मारनीं	mäːɾnĩː
मारने	maːɾne
मारने	mäːɾneː
मारनेवाला	maːɾneːʋɑːlɑː
मारनेवाला	mäːɾneːʋäːläː
मारनेवाली	mäːɾneːʋäːliː
मारनेवालीं	mäːɾneːʋäːlĩː
मारनेवाले	mäːɾneːʋäːleː
मारपीट	mäːɾpiːʈ
मारवाड़	mäːɾʋäːɽ
मारवाड़ी	mäːɾʋäːɽiː
मारविन	maːɾʋɪn
मारवी	maːɾʋiː
मारा	maːɾaː
मारा	mäːɾäː
मारिए	maːɾiːe
मारिया	maːɾiːjə
मारियाना	maːɾiːjɑːnɑː
मारिये	mäːɾijeː
मारियेगा	mäːɾijeːgäː
मारियो	mäːɾijoː
मारी	mäːɾiː
मारी	məɾiː
मारीं	mäːɾĩː
मारुँगा	maːruŋgə
मारुति	maːɾʊti
मारुति	mäːɾʊt̪iː
मारूँ	mäːɾũː
मारूँगा	mäːɾũːŋgäː
मारूँगी	mäːɾũːŋgiː
मारूं	maːruː̃
मारूंगा	maːɾuŋgə
मारे	maːreː
मारे	mäːɾeː
मारें	maːrẽ
मारें	mäːɾẽː
मारेंगी	mäːɾẽːŋgiː
मारेंगे	maːreːŋeː
मारेंगे	mäːɾẽːŋgeː
मारेगा	maːreːgə
मारेगा	mäːɾeːgäː
मारेगी	mäːɾeːgiː
मारो	maːro
मारो	mäːɾoː
मारो-या-मरो	maːrojamaːro
मारोगी	mäːɾoːgiː
मारोगे	maːroːgeː
मारोगे	mäːɾoːgeː
मार्	maːɾ
मार्क	maːrk
मार्क-अप	maːrkəp
मार्कर	maːrkər
मार्कस	maːɾkəs
मार्की	maːɾkiː
मार्केट	maːɾkɛːt̪
मार्केट	mäːɾkeːʈ
मार्केटिंग	maːɾkɛːʈɪŋ
मार्को	maːɾkoː
मार्कोस	maːɾkoːs
मार्क्स	maːɾkʰs
मार्क्सवाद	mäːɾksʋäːd̪
मार्ग	maːrg
मार्ग	mäːɾg
मार्गदर्शक	maːɾgəɽʈʰək
मार्गदर्शन	maːɾgəɽʌsən
मार्गदर्शन	mäːɾgd̪ɐɾʃɐ̃n
मार्गरक्षण	maːrgəɾəkʂɑɳ
मार्गरेट	maːrgəɾeːʈ
मार्गरेथ	maːrgəɾeːt̪ʰ
मार्गशीर्ष	mäːɾgɐʃiːɾʃ
मार्गाभिगमन	mäːɾgäːbʱɪgɐmɐ̃n
मार्गों	maːrgoː
मार्च	maːɾtʃ
मार्च	mäːɾtʃ
मार्जरिन	maːɾdʒəɾɪn
मार्ट	maːɾʈ
मार्टिन	maːɾt̪ɪn
मार्टिनी	maːɾʈiːniː
मार्टी	maːɾtiː
मार्टीनी	maːɾtiːniː
मार्डी	maːɾɖiː
मार्था	maːrʈʰɑː
मार्फ़िया	mäːɾfijäː
मार्फ़िया	mäːɾpʰijäː
मार्बल	maːɾbəl
मार्बलिंग	maːɾbəlɪŋ
मार्मिक	maːɾmɪk
मार्शल	maːɾʃəl
मार्शा	maːɾʃɑː
मार्सेल	maːɾsəl
मार्सेलो	maːɾs̪eːloː
मार्सेल्स	maːɾsəls
माल	maːl
माल	mäːl
मालकिन	maːlkɪn
मालगुज़ारी	mäːlgʊdʒäːɾiː
मालगुज़ारी	mäːlgʊzäːɾiː
मालगोदाम	mäːlgoːd̪ä̃ːm
मालदार	mäːld̪äːɾ
मालदीव	mäːld̪iːʋ
मालवाहक	maːlʋaːɦək
मालविका	maːlʋɪkə
माला	mäːläː
माला	məːlə
मालागासी	mäːläːgäːsiː
मालिक	maːlɪk
मालिक	mäːlɪk
मालिकाना	mäːlɪkäːnäː
मालिको	mäːlɪkoː
मालिकों	maːlɪkoː
मालिकों	mäːlɪkõː
मालिन	mäːlɪ̃n
मालियो	mäːlijoː
मालियों	mäːlijõː
मालिश	maːlɪʃ
मालिश	mäːlɪʃ
मालिस	maːlɪs
मालिसवाली	maːlɪsʋaːliː
माली	mäːliː
माली	məːliː
मालीक	məːlɪk
मालीकों	maːliːkõː
मालीद	mäːliːd̪
मालूम	maːluːm
मालूम	mäːlũːm
माले	mäːleː
माले	məleː
माल्टा	mäːlʈäː
माल्सडॉर्फ	maːlsəɽɸ
मावा	mäːʋäː
माशा	mäːʃäː
माशाल्लाह	mäːʃäːlläːʱ
माशूक़	maːʃuːq
माशूक़	mäːʃuːk
माशूक़	mäːʃuːq
माशूका	maːʃuːka
मास	maːs
मास	mäːs
मासा	maːsə
मासाहिको	maːsaːɦikoː
मासिक	maːsɪk
मासिक	mäːsɪk
मासूम	maːsuːm
मासूम	mäːsũːm
मासूमियत	maːsuːmiːjət̪
मासूमों	maːsuːmõː
मास्क	maːsk
मास्क	mäːsk
मास्को	maːsko
मास्को	mäːskoː
मास्कोवासी	maːskoːʋɑːsiː
मास्टर	maːst̪əɾ
मास्टरकार्ड	maːsʈəɾkaːɾɽ
मास्टरमाइंड	maːsʈəɾmaːɪ̯nd̪
माह	maː
माह	mäːʱ
माहजोंग	maːɦdʒoŋ
माहिर	maːɦɪr
माहिर	mäːɦɪɾ
माहीगीर	mäːɦiːgiːɾ
माहौल	maːɦoːl
माहौल	mäːɦɔːl
मा्त्सु	maːʈsuː
माफ़	maːf
माफ़ी	maːfiː
मि	mi
मिंक	mɪŋk
मिंग	miŋ
मिंडर	miːɳɖəɾ
मिक	miːk
मिकी	miːkiː
मिकोला	miːkoːlə
मिक्सर	mɪksɐɾ
मिग़फ़र	mɪgpʰɐɾ
मिग़फ़र	mɪɣfɐɾ
मिच	miːtʃ
मिचलाने	miːtʃəlɑːne
मिचली	miːtʃliː
मिज़ाज	mɪdʒäːdʒ
मिज़ाज	mɪzäːdʒ
मिज़ोरम	mɪdʒoːɾɐ̃m
मिज़ोरम	mɪzoːɾɐ̃m
मिजाजी	midʒɑːdʒiː
मिट	miʈ
मिटती	miːʈʈiː
मिटना	mɪʈnäː
मिटा	miːʈə
मिटाएगा	miːʈɑːegɑː
मिटाने	miːʈaːneː
मिटायी	miːʈɑːi
मिटे	miːʈe
मिट्टी	miʈːiː
मिट्टी	mɪʈ̚ʈiː
मिट्टी-कीचड़	miʈːiːkɪtʃəɽ
मिट्ठी	miʈʈʰiː
मिठाइयाँ	mɪʈʰäːijä̃ː
मिठाइयां	miʈʰaːijɑ̃
मिठाई	miʈʰaːi
मिठाई	mɪʈʰäːiː
मिठास	miːʈʌs
मिठास	mɪʈʰäːs
मिड-टेम्	miɽʈeːm
मिडवे	miɖʋeː
मिडास	miːɖaːs
मितव्ययी	mit̪ʋjəi̯
मित्र	mit̪r̩
मित्रता	mit̪rət̪a
मित्रा	mit̪ɾɑː
मित्राई	mɪt̪ɾäːiː
मित्राविन्दा	mit̪ɾɑːʋind̪ɑː
मित्रों	mit̪rõː
मित्सुको	mit̪sʊkoː
मिथक	miːt̪ʰək
मिथक	mɪt̪ʰɐk
मिथकों	miːt̪ʰkõː
मिथाइल	miːt̪ʰɛɪl
मिथ्या	mɪt̪ʰjäː
मिनट	mɪnɐʈ
मिनट	mɪnʈ
मिनटों	miːɳʈoː
मिनरल	miːnɾəl
मिनिट	miːnɪt̪
मिनिमल	miːnɪməl
मिनिस्टर	miːnɪsʈər
मिनी	mini
मिनीट	miːnɪʈ
मिन्नत	mɪ̃nnɐt̪
मिन्नू	mɪ̃nnuː
मिऩट	miɳʈ
मिमयाती	miːməjɑːtiː
मिमिया	miːmiːə
मिमियाना	mɪmijäːnäː
मिमी	miːmiː
मिमी-हम्म	miːmihʌm
मिया	miːə
मियाँ	mijä̃ː
मियाँ	mijɑ̃
मियां	mijɑ̃
मियाज़ाकि	miːjɑːzɑːkiː
मियाज़ाकी	mijɑːzɑːkiː
मियामी	miːjamiː
मिरजई	mɪɾdʒɐiː
मिरांडा	miɾɑ̃ːɳɑː
मिरैन्डो	miːɾɑːɳɖoː
मिरैन्डोकाबेड़ागर्ककॉम	miɾɑ̃ːdokaːβeːɽɑːkgɑɾkkoːm
मिर्च	miːrʈʂ
मिर्ची	miːrtʃiː
मिल	miːl
मिलकर	miːlkəɾ
मिलकर	mɪlkɐɾ
मिलकियत	miləkijət
मिलडी	miɭɖiː
मिलता	miːlt̪ə
मिलता	mɪlt̪äː
मिलती	miɭt̪iː
मिलते	miːl̪t̪eː
मिलन	miːln̪
मिलन	mɪlɐ̃n
मिलनसार	miːln̪əsaːr
मिलनसार	mɪlɐ̃nsäːɾ
मिलना	miːlnə
मिलनी	miːln̪iː
मिलने	miːln̪e
मिलनेवाला	mɪlneːʋäːläː
मिलनेवाली	mɪlneːʋäːliː
मिलनेवालीं	mɪlneːʋäːlĩː
मिलनेवाले	mɪlneːʋäːleː
मिलमन	miːlmən
मिलमैन	miːlmɛːn
मिलर	miːlɾ
मिलवा	miɭʋa
मिलवा	mɪlʋäː
मिलवाइये	mɪlʋäːijeː
मिलवाइयेगा	mɪlʋäːijeːgäː
मिलवाइयो	mɪlʋäːijoː
मिलवाऊँ	mɪlʋäːũː
मिलवाऊँगा	mɪlʋäːũːŋgäː
मिलवाऊँगी	mɪlʋäːũːŋgiː
मिलवाऊंगा	miɭʋaʊŋgə
मिलवाओ	mɪlʋäːoː
मिलवाओगी	mɪlʋäːoːgiː
मिलवाओगे	mɪlʋäːoːgeː
मिलवाकर	mɪlʋäːkɐɾ
मिलवाके	mɪlʋäːkeː
मिलवाता	miːləʋɑːt̪ə
मिलवाता	mɪlʋäːt̪äː
मिलवाती	mɪlʋäːt̪iː
मिलवातीं	mɪlʋäːt̪ĩː
मिलवाते	mɪlʋäːt̪eː
मिलवाना	mɪlʋäːnäː
मिलवानी	mɪlʋäːniː
मिलवानीं	mɪlʋäːnĩː
मिलवाने	mɪlʋäːneː
मिलवानेवाला	mɪlʋäːneːʋäːläː
मिलवानेवाली	mɪlʋäːneːʋäːliː
मिलवानेवालीं	mɪlʋäːneːʋäːlĩː
मिलवानेवाले	mɪlʋäːneːʋäːleː
मिलवाया	mɪlʋäːjäː
मिलवायी	mɪlʋäːjiː
मिलवायीं	mɪlʋäːjĩː
मिलवाये	mɪlʋäːjeː
मिलवायें	mɪlʋäːjẽː
मिलवायेंगी	mɪlʋäːjẽːŋgiː
मिलवायेंगे	mɪlʋäːjẽːŋgeː
मिलवायेगा	mɪlʋäːjeːgäː
मिलवायेगी	miːlʋɑːjeːgiː
मिलवायेगी	mɪlʋäːjeːgiː
मिलवॉकी	miːlʋɔkiː
मिला	miːlə
मिला	mɪläː
मिलाइये	mɪläːijeː
मिलाइयेगा	mɪläːijeːgäː
मिलाइयो	mɪläːijoː
मिलाई	milaːi
मिलाऊ	milaːu
मिलाऊँ	mɪläːũː
मिलाऊँगा	mɪläːũːŋgäː
मिलाऊँगी	mɪläːũːŋgiː
मिलाएं	miːləẽ
मिलाएंगे	miːləeŋge
मिलाओ	milɑːo
मिलाओ	mɪläːoː
मिलाओगी	mɪläːoːgiː
मिलाओगे	mɪläːoːgeː
मिलाकर	miːləkaːr
मिलाकर	mɪläːkɐɾ
मिलाके	mɪläːkeː
मिलाता	mɪläːt̪äː
मिलाती	mɪläːt̪iː
मिलातीं	mɪläːt̪ĩː
मिलाते	miːləteː
मिलाते	mɪläːt̪eː
मिलान	miːlən
मिलाना	miːləna
मिलानी	mɪläːniː
मिलानीं	mɪläːnĩː
मिलाने	milɑːneː
मिलाने	mɪläːneː
मिलानेवाला	mɪläːneːʋäːläː
मिलानेवाली	mɪläːneːʋäːliː
मिलानेवालीं	mɪläːneːʋäːlĩː
मिलानेवाले	mɪläːneːʋäːleː
मिलाप	miːləp
मिलाप	mɪläːp
मिलाया	miːlɑːjɑː
मिलाया	mɪläːjäː
मिलायी	mɪläːjiː
मिलायीं	mɪläːjĩː
मिलाये	miːləj
मिलाये	mɪläːjeː
मिलायें	mɪläːjẽː
मिलायेंगी	mɪläːjẽːŋgiː
मिलायेंगे	mɪläːjẽːŋgeː
मिलायेगा	mɪläːjeːgäː
मिलायेगी	mɪläːjeːgiː
मिलिए	miːliːe
मिलियन	miːlijɔːn
मिलिये	mɪlijeː
मिलियेगा	mɪlijeːgäː
मिलियो	mɪlijoː
मिलिशिया	miːliʃiə
मिली	mili
मिलीं	miliːm
मिलीजुली	miːliːdʒuːliː
मिलीभगत	mɪliːbʱɐgɐt̪
मिलीमीटर	miːliːmiːʈəɾ
मिलीयन	miːliːjən
मिलीलीटर	miːliːt̪eːr
मिलुंगा	miluŋgə
मिलूँगा	miːluːŋgə
मिलूँगा	mɪlũːŋgäː
मिलूँगी	miːluːgiː
मिलूँगी	mɪlũːŋgiː
मिलूंगा	miːluːŋgə
मिलूंगी	miːluŋgiː
मिले	miːle
मिलें	miːl̪eː
मिलेंगी	miːlẽːgiː
मिलेंगी	mɪlẽːŋgiː
मिलेंगे	miːleːŋgeː
मिलेंगे	mɪlẽːŋgeː
मिलेगा	miːleːgə
मिलेगा	mɪleːgäː
मिलेगी	miːleːgiː
मिलेगे	miːleːge
मिलेनियम	miːleːniːm
मिलो	miːloː
मिलो-जुलो	miːlodʒulo
मिलोगी	miːloːgiː
मिलोगे	miːloːge
मिल्कियत	mɪlkijɐt̪
मिल्लर	miɭːr
मिल्लिंग	miɭːiŋg
मिशन	miːʃən
मिशनरियों	miːʃənɾiːoː
मिशनो	miːʃoː
मिशेल	miːʃɛl
मिश्र	miʃr
मिश्रण	miʃrɳ
मिश्रण	mɪʃɾɐ̃ɳ
मिश्रधातु	mɪʃɾɐd̪ʱäːt̪uː
मिश्रित	miːʂrɪt
मिश्री	miːʃriː
मिस	miːs
मिसाइल	misɛɪl
मिसाइल	mɪsäːɪl
मिसाइलें	misɛːleː
मिसाइलों	misɑːiːleː
मिसाल	mɪsäːl
मिसालें	mɪsäːlẽː
मिसालो	mɪsäːloː
मिसालों	mɪsäːlõː
मिसिसिपी	miːsɪsɪpiː
मिसिसॉगा	mɪsɪsɔgäː
मिसेज	miːsɛdʒ
मिसेज़	miːseːz
मिसेज़	miːsɛz
मिस्टर	miːsʈəɾ
मिस्टर	mɪsʈɐɾ
मिस्टिक	miːs̪t̪ɪk
मिस्र	miːsɾ
मी	miː
मींजना	mĩːndʒnäː
मीचना	miːtʃnäː
मीज़ान	miːdʒä̃ːn
मीज़ान	miːzä̃ːn
मीजा	miːdʒɑː
मीट	miːʈ
मीटबॉल	miːʈbɔːl
मीटर	miːʈəɾ
मीटलग	miːʈəlgə
मीटा	miːʈɑː
मीटिंग	miːʈiŋ
मीटिंग्स	miːʈiŋs
मीटींग	miːʈːiŋ
मीट्रिक	miːʈrɪk
मीठा	miːʈʰäː
मीठा	miːʈʰɑː
मीठी	miːʈʰiː
मीठे	miːʈʰe
मीडिया	miːɖijäː
मीडिया	miːɖiːə
मीन	mĩːn
मीन-मेख	miːnmeːkʰ
मीनट	miːnʈ
मीना	miːnäː
मीना	miːnə
मीनाक्षी	miːnɑːkʃiː
मीनार	miːnɑːr
मीनीट	miːnɪt̪
मीनीटस	miːn̪iːʈʌs
मीम	mĩːm
मीरा	miːɾäː
मीरा	miːɾɑː
मीर्गरीटा	miːrgəriːʈə
मील	miːl
मीलकर	miːlkəɾ
मीलता	miːl̪t̪aː
मीलती	miːlt̪i
मीलना	miːlnə
मीलपत्थर	miːlpɐt̪̚t̪ʰɐɾ
मीला	miːlə
मीलाने	miːləneː
मीले	miːle
मीलेंगे	miːleːŋgeː
मीलेगा	miːleːgə
मीलेगी	miːleːgiː
मीलो	miːloː
मीलों	miːlõ
मीही	miːhiː
मु'अय्यन	mʊɐjjɐ̃n
मु'अय्यन	mʊʔɐjjɐ̃n
मु-न्-डो	muːɳɖoː
मुँह	mũːʱ
मुँह	m̊ʊ̯ɦ
मुँहतोड़	mʊ̃ʱt̪oːɽ
मुँहमाँगा	mʊ̃ʱmä̃ːŋgäː
मुँहासा	mʊ̃ɦäːsäː
मुंड	mʊ̃ɳɖ
मुंडन	mʊ̃ɳɖɐ̃n
मुंडा	mund̪ə
मुंडा	mʊ̃ɳɖäː
मुंडे	mʊ̃ɳɖeː
मुंडो	mund̪o
मुंतज़िम	mʊ̃n̪t̪ɐdʒɪ̃m
मुंतज़िम	mʊ̃n̪t̪ɐzɪ̃m
मुंतज़िर	mʊ̃n̪t̪ɐdʒɪɾ
मुंतज़िर	mʊ̃n̪t̪ɐzɪɾ
मुंबई	mʊmbɛː
मुंबई	mʊ̃mbɐiː
मुंशी	mʊ̃ɲʃiː
मुंसिफ़ाना	mʊ̃nsɪfäːnäː
मुंसिफ़ाना	mʊ̃nsɪpʰäːnäː
मुंह	mũːʱ
मुंह	mʊ̃ɦ
मुंहतोड़	mə̃ɳʈoːɽ
मुअज़्ज़िन	mʊɐd̚dʒɪ̃n
मुअज़्ज़िन	mʊɐzzɪ̃n
मुअल्लम	mʊɐllɐ̃m
मुअल्लिम	mʊɐllɪ̃m
मुआ	mʊäː
मुआईना	mui̯ɑːiːnɑː
